user_id,beauty_avg_rating,source_avg_rating,source_minus_beauty_avg,beauty_rating_count,source_rating_count
AGWQMNE5M55CR3NRFU2B7OQTKV7A,5.0,4.75,-0.25,1,4
AHHWONTCYGQIJYUQOAZPMWB3DQAQ,1.0,1.0,0.0,1,1
AFGMIPEVSKYTMM6VGCZ5QTHBG7MA,5.0,5.0,0.0,1,1
AFCPJUT5SWDJJBOY7454ICZCCGVQ,3.5,5.0,1.5,2,2
AFQFCRHQAWE4PJRKKLWPHJ3YV5NQ,1.3333,5.0,3.6667,3,1
AHPYL2PAHKHNR6Z3R7WIT3BPIC3A,5.0,3.75,-1.25,1,4
AGRFINDOY5YGJYCDKIHWKBSMIZOQ,5.0,5.0,0.0,3,1
AH6IAHS44L5KR6GZJXCILHWZGVDA,3.5,3.0,-0.5,2,1
AHZSTCI6244LPLZQNVQTASRNDUEA,5.0,4.5,-0.5,1,10
AFALTC4PTI37F7DMVLXGWFKAMQUA,5.0,4.0,-1.0,1,1
AHYQRUI7WEN47XFO34W2HHFLOMXQ,5.0,5.0,0.0,3,4
AH3EVJR65BFF6KTD3TQFFMZX5BNA,4.5,4.8,0.3,2,5
AHRD5K7B362JQHTUTRT3CJH4MVNQ,5.0,4.3947,-0.6053,2,38
AENUPODRS63BGMRVPRLNJZWP3YXA,5.0,3.0,-2.0,1,2
AFG34YP72IAGNCX2PJAHGEGJBDSQ,3.0,4.5,1.5,1,8
AEYR524U4OGALGQAWWHGEIMHZPNA,4.6667,4.25,-0.4167,3,4
AEDYVP4YGI4L27OEG63QAGH5MMFA,5.0,5.0,0.0,1,1
AEILRC5HJ6RMRN6JWSWO2VWSXLRQ,3.4,1.4545,-1.9455,5,11
AGKOZDLTD75XRTT3YNN7EYAF3OJA,5.0,4.0,-1.0,1,3
AESP3R6QH5CBZWOUZO6DG46NZHJA,4.6667,4.0,-0.6667,3,7
AGEZALHZA7EW6IQQGYJNIJTUG7GA,5.0,5.0,0.0,1,1
AFOLJ3RM3PQI2OJ55MMD642LHFUA,5.0,4.6111,-0.3889,1,18
AGRU55NNZK2TEW7AEXDZMK3WQZZQ,4.0,3.0,-1.0,1,1
AFHKW4BZN4JLWN5RI7SMHSNMQY2Q,4.0,5.0,1.0,1,2
AEHT2UUVQ3SPOGQ7FOOYU5ZFPETQ,5.0,5.0,0.0,1,1
AHNEC5FTTAEPLYD3J3ZSU4XHH3FA,5.0,5.0,0.0,2,2
AEAFRVOQNGGLN3MLHRZ57XFH2IAQ,2.5,3.0,0.5,2,1
AEKG3FEU5GFGZ4F7JTDW3NC3S35A,1.0,5.0,4.0,1,1
AGFNFQKGJJH77FZHJTVQIWYSZ56A,5.0,1.0,-4.0,1,1
AGUELHZGFNCAYALYNDZ4ZLB3A4DQ,4.0,3.5,-0.5,1,4
AHCKIVQSASIO5CJYJM2PKYL6GK2Q,5.0,1.0,-4.0,1,1
AGQJJ7AEUC3TCGWBXXFQ4GPBPY7A,4.0,5.0,1.0,1,4
AFYQ7H22YWTIHKZ4X2UOEEGHZ66Q,1.0,5.0,4.0,1,1
AGZA42OEQGQVDLQC2ZHZDEXG3RRA,5.0,5.0,0.0,2,3
AGR7IOEYAS6GQTWSYLBZ56U5RICA,3.0,5.0,2.0,1,2
AGFTAMHP4YSKDUVJ57GJFVWA3U6Q,4.0,4.1667,0.1667,2,6
AGOV4G2JA6AYDA2CNQHIME2M2IVA,5.0,5.0,0.0,3,1
AFDHTV7X3NBHKV46WMCAZ4PZRZZQ,5.0,4.3333,-0.6667,1,3
AHG2B3KR3R2X5CT3E2QCTMCXMLHQ,5.0,5.0,0.0,2,3
AETLI34V727WR4ZWUEEZETQILLLA,4.0,4.8,0.8,1,5
AEPMKLCGPFCTGDE3FG2A5D2AGJRQ,5.0,4.1538,-0.8462,1,13
AG6R2IPRVXFJW2MIWFS7XZNWN35Q,5.0,4.75,-0.25,4,8
AE7XRK3FII4BBTDZQTQNELI4X3CA,1.0,1.0,0.0,2,5
AHHBJXGOUNYAKLFZF4LWV2AQHUKA,5.0,5.0,0.0,1,2
AH4NURWPMO2TF4DRK2SDMO4JYKDA,5.0,5.0,0.0,3,4
AHY7M7QTL4SKGQD64QBPBKMR6GTQ,4.0,4.4375,0.4375,2,16
AH54SBJ5C66UJZ4GAA6B4UUPCAGA,1.0,4.0,3.0,1,1
AFH5DFZQLV6KZYSRO5JJPYJM7BRQ,4.4286,5.0,0.5714,7,4
AGFFDSCGMRYJUL53MMTVF5CI222Q,5.0,2.0,-3.0,1,1
AF6H3H7KNWTL5A52WHC2HZTY25NQ,5.0,4.8,-0.2,2,5
AFGKTSCGQMZ6S3S3NRGUM4DF6BDQ,1.0,3.5,2.5,1,2
AGXT32SGMXMGYSOZOGQAXBIN3KOQ,3.0,5.0,2.0,2,2
AEJ3PPHFXKUKMAAKW654QTZEZDIA,5.0,5.0,0.0,1,1
AGSRQQ245J2TU77BPAYE5JVUAKNQ,1.0,5.0,4.0,1,1
AEQVCRHB336CCEMFEWKXL5XOTADA,4.6667,5.0,0.3333,3,1
AEZXBO2SSAGT2HCCUJ7VTA4WI3QA,5.0,5.0,0.0,1,1
AFVLHGUQEU3I6R5TEJ6YOXWWPA7Q,4.5,3.4375,-1.0625,2,16
AEZ7D5N25VNDRHKW32PPEC72RSZA,2.3333,2.0,-0.3333,3,1
AE2NZ4YCG5VRQZ6FD6VT4F65GREA,4.5714,3.8,-0.7714,7,5
AGO7WPYHM4RZDC4NAX6IFDGUVTSA,5.0,3.0,-2.0,1,2
AH5QF5ZVWR3HS7Z7LKOLVXLMQ5EQ,5.0,5.0,0.0,1,2
AE5GAE3ZE2N2JRLLJQ6DGL37UUWA,5.0,4.5,-0.5,1,4
AE6BUOQ73G3ZGLZ752RWGKCOL2UA,5.0,5.0,0.0,1,1
AEDELLGXYY7WO5LYJOFLOXCR65OQ,4.0,5.0,1.0,2,1
AEBJS3NBDYBK3FRBVZFG6MBM3C3A,5.0,3.0,-2.0,1,2
AEYVSLEQWQKKKENQUOGV3WVPBI6A,4.4286,5.0,0.5714,7,4
AEY5QXXEY2BQYPMT4AV42WHTKF5A,5.0,5.0,0.0,1,4
AFXCVEJ4VMDN3A3SYDZEU5JTJ45A,5.0,4.8,-0.2,2,5
AHS36F73LJGCNALCMCIQAEGEWACQ,5.0,4.125,-0.875,4,8
AG23EMK65XR2MNC2E323WBPYNFLQ,5.0,5.0,0.0,1,2
AGIGIAZYR5GVYKJBCKEFVZ6SCAJA,4.0,5.0,1.0,1,7
AFVXXBLNV32W2KGQVO7BJ24PVDFQ,1.0,3.6667,2.6667,1,3
AF76OIA6UJCUTNBZCSHNNJ3BGEZA,5.0,4.0,-1.0,2,3
AFFVK7JYHRHF6RNM2YK2VBCSSS5A,5.0,5.0,0.0,1,3
AHGW577VWOOKTLDZRLMT2MOT5REA,1.0,3.8,2.8,2,5
AFTGS5AHGUWFGRDRODQRMR25CYUQ,4.4286,5.0,0.5714,7,6
AEDI5KGF6ZDOFZ2NKLADQGMU27PA,5.0,5.0,0.0,1,4
AHNMRKQTCITVVQZOPDRHQLBDRX3Q,4.0,3.0,-1.0,1,3
AG2OUMZFTU62JWSM64V7L4NL3XNA,5.0,5.0,0.0,1,1
AFVPTVMEBUI6LUSZBHHIFPPMJBNQ,5.0,5.0,0.0,1,1
AGS7U2E6GNAWVSTAKZJF2UL4HBVQ,4.5,5.0,0.5,2,1
AHREB27EYEP5J7YWNYLYC6LKTIDA,3.6667,1.0,-2.6667,3,1
AGKXE5IB4L5BAFR5RQ5OOLNQQOBQ,1.0,4.0,3.0,1,1
AHWZ5DYQCSR3P3RIFSYPSD5MCX4Q,1.0,5.0,4.0,1,1
AFPNRRS6B7RVGVZIX3SP5CDQKX7Q,5.0,5.0,0.0,2,2
AHTHOIFMZ4TCAAGLFMMMR3ITR66Q,4.25,3.5714,-0.6786,4,7
AFBLYLOLCKOLIT344OEWJB25IOLQ,4.0,3.0,-1.0,1,1
AEJYRVDI6Z5DMX4HQQA7TLIXZK6Q,3.0,5.0,2.0,1,1
AF6HDG7TGSU4XG4YEXKRJWRTDVIA,1.0,5.0,4.0,1,1
AE2QXD3MDRYRVNS3WBZ6JQ46O7YQ,5.0,4.0,-1.0,1,2
AGM2WBLCYAXAAYC3AKOYZ5Y2U3PA,2.0,4.875,2.875,1,8
AF2JJG3DTUOBKN7AX4QXC3VPYD2Q,2.0,1.0,-1.0,1,1
AEJLRK73HNOPQ3NBZTQAMQCZCMEQ,2.3333,3.625,1.2917,3,8
AHQYAJO776HRMBKTE7NBOSOY27BQ,5.0,5.0,0.0,1,1
AGNHK6DYOV6LY4RVAOAVQ5WMY5QA,5.0,5.0,0.0,1,1
AFVBZGGDEWSK4U7HHEQNRSVZWTKA,4.5,4.875,0.375,2,8
AEIEBFSDF3R5C6VOEX7IODMHOKSA,1.0,5.0,4.0,1,2
AH5DDV2HIYVRNO37MNB2AECRRL3Q,3.0,5.0,2.0,1,2
AE3ZQY4GXGXP3S5IRP4NA742SSFA,5.0,5.0,0.0,1,1
AG3OYDOE3PQ4634XJWYTPJH345NQ,2.0,3.0,1.0,1,2
AFSTPBRP3OY47XMK6KYAHJAJHRXA,5.0,4.0,-1.0,1,1
AHND5L3VMLML75TS5BTYNQSHIUFA,5.0,5.0,0.0,1,1
AEKYWCSQCWMCU3VBZFNWE4DYI45A,4.6364,4.8462,0.2098,11,13
AFNV3SXALLKXNATM6E66AGMFZHNQ,4.0,4.7,0.7,4,10
AEFGJEMOOEM3242YTZCY7O5FSTLQ,4.25,4.5714,0.3214,4,7
AFXBE4F3H2356H34KVROUGNEQK6A,3.25,4.2857,1.0357,4,7
AGAZWXKDPFIZHRBKHDA5I7ZJJDNQ,4.0,4.0,0.0,1,1
AFDKRNPXMHBE2P3OGHFIEWQOIJJA,5.0,5.0,0.0,8,1
AE5PFMIGI26HD4SOZVTQKTIMFJ6Q,5.0,5.0,0.0,8,4
AGWX5QZ2LS43GWNEY4CZGCAAYFSA,5.0,5.0,0.0,3,2
AHMPITP3FY4SFLHDNV5LAXJ6JCPA,5.0,4.6667,-0.3333,4,6
AHCPMRC435B6FE4ATJH2WLK22RJA,5.0,5.0,0.0,1,6
AHI32EBBLVWO6L7OASS3UZXFM3QQ,5.0,3.8333,-1.1667,1,6
AGXUJFEUEY4W5T25ODHVQNAUKE5Q,2.5,5.0,2.5,2,1
AHLADE6RRHQACSMSP6FUPYWVLS7Q,2.0,1.0,-1.0,1,2
AE7XJXB6WVRGSB7VHBCE24EATXKQ,5.0,5.0,0.0,2,2
AFYDDK7IN22PTO25UILW3GVA5G4A,5.0,5.0,0.0,1,2
AERDP42Q6YGZFUYDL2AUEM3FNF6Q,5.0,4.2857,-0.7143,1,7
AHLRZA5QVCI4U57AAZGF6OU4OJVQ,4.2857,5.0,0.7143,7,1
AFLZCKPFDFIZS4DHM6JNPL7CSJIA,5.0,5.0,0.0,2,3
AGPGUPYCDWTXZDB7SHUIPQAPFGXQ,5.0,5.0,0.0,5,4
AGRRTWZEPTX5WPZ4P35DBAREBKHA,2.0,4.5,2.5,1,2
AES27MUIGIFJC7ZHVKE6VXK4MICA,5.0,5.0,0.0,1,1
AHCSQAOTF6N6GAVX3LGZA4NSSOFQ,3.3333,3.75,0.4167,3,4
AHOPV3LQT5LVXO67EGRUNEMZZ5BQ,5.0,2.7143,-2.2857,1,7
AGVXTPTCU2MZ3N56CYTWZU67T2KQ,4.0,4.75,0.75,8,4
AGC6ORDJPDDTR5SVN52VNHA6CGHQ,5.0,5.0,0.0,4,4
AH7WG73DFMOEV6VS5IQUAFPIPGTA,4.0,5.0,1.0,8,2
AHNINRZBPQH26EJOTR4QJUEKTEMQ,5.0,5.0,0.0,1,2
AGQF4MFBL5WHY4TOPIA4YBCMDUXA,4.25,5.0,0.75,4,1
AEUVEU7VNHSMQ2MASV36L24GWI2Q,5.0,1.0,-4.0,1,2
AGJKOIMOMLIKGR6CBKTSD3L3GT3Q,4.8333,4.0769,-0.7564,6,13
AGUTXDXJFEQ4VPRZTQ6U2MKNS7GA,4.5,5.0,0.5,4,3
AG6BDYJWBERUJTLWX6OYHWAO3Q3Q,5.0,4.0,-1.0,1,6
AHTVGJOPOOQIUUYEYN2PYOLTNQBA,5.0,4.25,-0.75,2,4
AERM4V3A52J2QXXHTXZ3IV6D3A6Q,5.0,5.0,0.0,1,2
AE6AD4AEFDTFEM7G45QESW3SY6AA,1.0,1.3333,0.3333,1,3
AFWCZT6EYBWDABIEQQLXPCBXWJQQ,3.5,5.0,1.5,20,20
AESBKFLWFGHCESBS34WGHOQKDLNA,3.9167,3.7895,-0.1272,36,19
AEBPIQIA7JK2ZLUDF7MS4SZGYRSA,2.0,4.25,2.25,1,8
AE6CJCVE7HPPK4QIDFGNUJURS7JA,4.5,3.875,-0.625,2,8
AE4RKUCFJIHBITR6PIHQZPAEGGMA,2.3333,3.0,0.6667,3,5
AE2RTSRQP2FXDVWYV2S3E6PPMINQ,3.6667,3.4706,-0.1961,3,17
AEO6BCYJUYQ2NCXCO4AVDRIJ5OTA,5.0,5.0,0.0,1,4
AGNAFG7F24RAZXMUQGGHIUWO6DEQ,3.0,4.25,1.25,2,4
AEU2UZC7IIYF36434L3JOTBMQBYA,5.0,5.0,0.0,1,1
AGYCBQZ3LEQVIRO2JJ6RCGRPB2YQ,5.0,5.0,0.0,1,2
AFVWPX4HNXJSJR6IHBU74XD5OXZA,3.0,5.0,2.0,3,3
AEZLC2TGCE5XTS5FUGH2KLSV62DA,4.0,4.5,0.5,1,2
AE6PZUYFB2YRABJWRCGP4LLJEP3Q,5.0,3.0,-2.0,1,2
AGOUP77BVDSXD6FZ66GV6TJTOE4Q,5.0,5.0,0.0,1,1
AGH5552TG7TNZE3W77DL7KGL6JEA,5.0,4.4444,-0.5556,1,9
AH25VJ46CIQS4TQLUYN4XT3PTOQQ,4.5,5.0,0.5,2,2
AH2H3QIC7BA7YXOUVPXPKJ535VVQ,5.0,5.0,0.0,3,2
AFWP5S62BMDNBVS3STJKEZ2WFKDA,5.0,4.375,-0.625,1,8
AG57T4ZQYXI5QSLISI3FY5TBQD2A,2.5,5.0,2.5,2,1
AES6AETM4IUKGGZVQA7ADOMONLJQ,5.0,5.0,0.0,4,10
AH2KJRBVBDEMOJYBIOUYAJWW74SQ,5.0,3.0,-2.0,1,1
AGSHHLVXGE32CND3VQWRSS2DJ3YQ,5.0,5.0,0.0,6,2
AFR6BCRSXOU4VSFKJQ5Q5MNKWHMQ,3.5,4.0,0.5,2,2
AEMSLKGVN6X4YPB3227GVFHNYPTA,5.0,2.8,-2.2,1,5
AE37YBZC2GHEUJ2PQJH3JRCWI4CQ,3.1429,5.0,1.8571,7,2
AFENGC477XM6XXWMD2GIU2OLSYCA,5.0,4.6667,-0.3333,1,3
AHGXEUN2QSKPFP3YMN4J2N3TGNVQ,5.0,4.6667,-0.3333,1,3
AHAINAQVWPQQBSJMYXUYVRWBCGGA,5.0,5.0,0.0,2,2
AHTEBBSYEBNBPMUDYZVKMTRTHVAQ,3.0,5.0,2.0,2,2
AHS2AZ4AMOTCJBYZZVXVSZQ34DJQ,5.0,4.5714,-0.4286,1,7
AG7HPBX4UN7X3HZPUB6RDF7F44DA,3.6667,5.0,1.3333,3,1
AE2FUU365LWKVVCMIUVXJX3MFLVA,4.0,3.0,-1.0,1,3
AEF44SQAFR6KZIX4YEO5VXRF74QQ,5.0,5.0,0.0,2,1
AHNEQVFJPFGHNCDHR2E7PLT6QLLA,3.0,4.0,1.0,1,2
AHAC5HTISODIJXTGXRBQ5XNUPUDQ,5.0,5.0,0.0,1,1
AECNFUKKQOXD2HSJYELHCEJ2FS6Q,1.0,5.0,4.0,1,1
AFVNA4GAA7OCR6YILQFJ6JWXLT4A,4.1875,4.0769,-0.1106,16,13
AF6JCQIZDU52ZWFP4DUBF2245ITA,5.0,1.0,-4.0,1,1
AEAUJMH3CPGR5YQBIVPFWNZI7PXQ,5.0,5.0,0.0,1,1
AFOTSSBWLLNTYTJRYYCGGJVIFYWA,3.6667,4.5,0.8333,3,4
AHUTZFVSIJ3OBVHFWIJLDO6CAORQ,3.0,4.0625,1.0625,1,16
AFUZBOZUXHOMBHMDCJGPYVNLUZ6Q,4.1111,5.0,0.8889,9,5
AECS5RZ35KPKPCHD3TUGAIIN3G5Q,5.0,3.3333,-1.6667,3,3
AF2VQPT6SSCF2LFFPDF3EXIDDG6A,4.5,4.9444,0.4444,4,18
AFUZXRMOZZYGSKWB67R7K75I7ICQ,5.0,5.0,0.0,1,1
AFW452FSZDQC3UW2BQ3H3YZMQ55Q,1.0,3.0,2.0,2,2
AGWNLRNFGQKMXRGKZEJMAUAIFYBA,3.0,3.6,0.6,2,5
AG656L4UCTQW66EWCANBKPKCKMBA,4.0,4.0,0.0,3,5
AFSC2SSO7JFMOKWKHTKWWDQ4Z2BQ,4.0,5.0,1.0,1,1
AHQOB37NP4A54G42AS7OTXCORXTA,5.0,5.0,0.0,3,1
AGP3SEPVAR56LB2VYBP2W7T6KK4Q,5.0,5.0,0.0,2,4
AHC6IYDE7VLSWUIBPNSDWRF3WMYQ,2.0,2.6667,0.6667,1,3
AEKJTATUDFWPJOPKQ7JSMXF3ZNRA,5.0,5.0,0.0,2,2
AG74OU3UF2GBKXJRRUCDUM7XSN4A,3.0,5.0,2.0,1,1
AHMVXQS5YVD6HURUWLLR54HCFLYA,4.5,5.0,0.5,16,22
AFRV3BW4QBU2RWEAI2KA4AKAXEUA,5.0,5.0,0.0,1,1
AFPRMLTUMYFHSUT4HCCLNC4INWVA,5.0,5.0,0.0,1,2
AEKEACVYF3DEBNYKZT7OJ3PTO5XA,5.0,4.5,-0.5,1,2
AFYNY6OHY36KR6O26L4A44JCQWMQ,5.0,5.0,0.0,2,4
AF3XQCANJSFYPBKLKMVDKU7EHYAA,5.0,2.3333,-2.6667,1,3
AFIYFPWC32RGMIXNWOPPHCMS6LZA,5.0,5.0,0.0,1,1
AHIFEEG2KSGC6S3XBMJVCXWNGQ5Q,5.0,5.0,0.0,2,1
AED657MHHQXJDOE2RETCI3O464MQ,4.0,4.6667,0.6667,1,3
AFIVW54ZHJVLJJCW7Y6CFRKG3TPQ,4.0,5.0,1.0,1,1
AHBRWTVJYDBI5A65VSRL6LPJ2OSQ,3.6667,5.0,1.3333,3,1
AHUXA5MXM6TX7KOZZDC4IVPZVHIQ,4.0,4.5,0.5,1,4
AHFUMQ56WAC5KDFCHAN73C2X52TQ,4.5,5.0,0.5,2,1
AG5TRCITGPBMEAPYL5LH3ODFMFQA,5.0,4.8889,-0.1111,2,9
AHOOTOOL56BJNPASH77DMWVHZDWA,5.0,5.0,0.0,1,2
AGN3BN6GCE5IDOX2I52KUCF5P6XA,1.0,5.0,4.0,1,1
AH7UCIPOXV3DNJPL2SXGCKZWDKXQ,1.0,5.0,4.0,1,1
AFP7Y4SN6TE3Z7E3RRGRJC6V4Y4Q,4.0,4.8571,0.8571,2,7
AFBOA776AYG2VT4NPX4V2AFEHQ4A,4.6667,3.0,-1.6667,3,1
AFIIV5SWB6WMJVNW6IY5RKPW5HBQ,1.0,4.5,3.5,1,2
AFWEKZVHVQYH5W26ZAOVT767W24A,1.0,3.6667,2.6667,1,3
AFKITM2ATJTVBBOIX3ZGMRPT6ZLA,5.0,4.0,-1.0,1,1
AH2M3HEZSOTWVETDET66J6QN2WRA,3.0,2.5,-0.5,1,2
AECWJWAVU637XNYNZVAQGJDHTV3A,5.0,1.0,-4.0,1,1
AE656ZLOJ7IYK7AOHBRMJ2ICYGBA,3.0,3.3,0.3,1,10
AEGOGYLSBBR3UWRJQQYLPUJTMQFA,1.5,1.0,-0.5,2,2
AFNRIW4YISQUIS7TMJEUBLQLX5BA,5.0,4.8333,-0.1667,2,6
AFI4WMNMHAAIVR54G2BW5GBRKTNQ,5.0,5.0,0.0,2,4
AHT6HEMBKHLGXFZZNNM7FHD2CYQQ,5.0,1.0,-4.0,1,2
AH3VRO626HHGXRKVBLEDS2WP4O7Q,5.0,3.0,-2.0,1,1
AGG5G7LV6PXIBD5RG5BD4E3CXPPA,5.0,4.5,-0.5,2,4
AFQFUG7YKGJAPCEYETDAZS5NER2A,5.0,3.75,-1.25,2,4
AGNW33V7QOAVQJ5LMCIEUHWMLBEA,4.0,5.0,1.0,1,1
AGQGD3IMASU6MABL4FDHOOAVGVPA,5.0,1.0,-4.0,1,1
AGAONZMEK7ZYDGYD3YHHIPX2GG6Q,5.0,2.0,-3.0,1,1
AH742OMXGND5WFD66R44WYOYS45A,5.0,5.0,0.0,2,2
AHBJFHX3ZLJOVAH3ONTD65FVXGZA,5.0,3.3333,-1.6667,2,3
AHIFMMPEJ23UNRG7MT2UWZBYVUCQ,5.0,5.0,0.0,1,1
AF3YPO6GKEHMKL4AG2R4UKWW6HYQ,5.0,5.0,0.0,18,10
AG7A6XQXQM4UBZ6GQSRUQQC573EQ,3.5,4.5,1.0,2,2
AHMLC4F43FACJALHOXLKPSN42KJQ,3.5,3.1667,-0.3333,2,12
AHFSPIDQYJYQLK4LXIQMSR2NKV3Q,5.0,4.5,-0.5,1,2
AFCTKHGOHHYDHMIARO6U46RWYQZQ,2.0,3.6667,1.6667,2,3
AFWABFZNAGK2JDYTEWO4OLHG5S4Q,4.0,3.6667,-0.3333,4,3
AHFRJLU2PVSIY7G272Q3EFU5KASA,5.0,4.6,-0.4,2,5
AG7DF4IUV5WH3TTIPP5QSSNUOTTA,5.0,5.0,0.0,1,2
AEJ3OE6DKJNT3ZJLVZD2F6WXS74A,5.0,4.3333,-0.6667,1,3
AF5LVYXD2TE2DT3CJAZR37L77KYA,4.0,3.4,-0.6,1,5
AETXK3H2OV4OE4LVPH64VXJVAPZQ,5.0,5.0,0.0,1,2
AE6JGKWRYTRIBHSHDMGDOUYRFLUQ,5.0,5.0,0.0,1,1
AHA67275V5NDBLS76QFQR6PPD33Q,5.0,4.5,-0.5,1,2
AE2KPKKVEDSZC7DCDZ6VIHVYGA6Q,5.0,5.0,0.0,1,6
AFDEYQA7E2IYNTLD6K5NQ24RRN6Q,5.0,2.0,-3.0,1,1
AHDC55CVLAN5RNE5J5D4Q3ODKSQQ,5.0,1.0,-4.0,1,1
AGWYUZC2V5FLLZAPVJDFT4ZORVIA,5.0,4.25,-0.75,1,4
AHWRDXVUJFT4IU6PUGHK65WYWRUA,4.3333,3.0,-1.3333,3,7
AHPN2PPILRM6VB2MC4FIKXCFTDNA,5.0,4.2632,-0.7368,1,19
AGP7TGMNKYT5C6CTW4TZEAX46CIA,5.0,5.0,0.0,1,5
AH7TMC44CUP2FM4EOLLBSISSYX7Q,5.0,5.0,0.0,2,1
AGEUNCRNSMNGWVAI6WLBN2EE4JMA,5.0,3.5,-1.5,1,2
AGBO53YOS4WJ4HNSABVQJEDS2AAA,5.0,3.0,-2.0,4,1
AF55DYLD4Z57OOCYPFQSYOEYZBJA,4.6667,4.6111,-0.0556,27,36
AGJ6TU6ND2GLE3VT6DM7U54KX2CQ,1.0,3.5,2.5,1,2
AFSDPSICU2ETGOHXYDNSPC5HB56A,5.0,4.6667,-0.3333,4,3
AFRPGXDSUSSZ5X3SKBITUNTEDFEQ,5.0,3.0,-2.0,1,5
AEHLXMDBD4QFJVWHWI46CWUVYO6Q,5.0,5.0,0.0,1,1
AFT3SIAPNRS52SCLH6DIHELPR7KQ,5.0,5.0,0.0,1,1
AEQ5TW3NPTCLDTWG3GS4GZGEFTBA,5.0,5.0,0.0,1,1
AHZSX54IEH6BTPZINM3FLSBP7AWQ,5.0,1.0,-4.0,1,1
AHVA2SNSZXZB5S3HO2RZGH65MSJA,4.0,4.0,0.0,1,5
AHPACDCWUOLM5CU2UJRM46HV63UA,1.0,5.0,4.0,1,2
AFPVZOCJLSOZXEXCANAXHI6WCZVQ,5.0,4.0,-1.0,1,3
AEOXJPNGGRFGFQWLTRAY4WYZKYOA,4.0,4.0,0.0,1,1
AEKZTJ6YUYQ4AIWD7NQTCD6VTNPA,4.0,4.1429,0.1429,2,14
AEUY2MWYU5FF2Q2JSOE536F3FTTQ,5.0,1.0,-4.0,1,1
AE3NXPFJGTYR35ZY3HT3EFUK64ZA,5.0,4.0,-1.0,2,3
AE7VEVU3NIJPWMBHRMAXQLLALIOQ,3.3333,3.8,0.4667,3,5
AHJTMARN4AXO4BBFZVUNIFXXKVQA,2.5,2.8,0.3,2,5
AEPSBDF5MEJ4CRBORE2BPYKU4HUQ,5.0,5.0,0.0,1,1
AHZQAXW3MRZ654ZJWPNTQSEJQXTA,1.0,2.0,1.0,1,3
AHPHZO4GU5HBZV4SC2SQQTIQVMRQ,5.0,5.0,0.0,1,1
AGDGFIEKTOIPBOLJISZ5LLYH2XVA,5.0,5.0,0.0,1,1
AGWKRCD7MRAWOQY2AC6WCWCNTWLQ,1.0,5.0,4.0,1,1
AHZUK5GOZUBOY6GJMEDDVK4XQJEQ,5.0,4.0,-1.0,1,1
AGA4FIZP3TWCQBE5CMBPPR756PGQ,5.0,4.6667,-0.3333,2,3
AFKVH3TZQVTKGZG4DVW4BKQBXP5A,5.0,2.0,-3.0,2,3
AG7LWJJNMOFC3G4OLL2WSXVA2UNA,1.0,5.0,4.0,1,1
AGJMTEKSRPDBIGHJYTBOVHRNL5FA,5.0,5.0,0.0,1,2
AGQAQEOKWYZAECMKCX5GS5UFCLAQ,2.5,3.2222,0.7222,2,9
AFK4BZZFPL7AM5GOBMU4GSD5RZRA,5.0,2.0,-3.0,1,1
AHOJKJ42XSXCU2BR6FIGB6EGZDIQ,1.0,3.5,2.5,1,2
AFGQCLIBFNXBUBI2MHP5MB36WZFQ,5.0,3.0,-2.0,1,2
AF4PKXEH7VQCCVQ7HXH5ZX243O2Q,5.0,5.0,0.0,2,1
AGSIH36YZH73J5UWRV5XJK36POTA,5.0,5.0,0.0,2,1
AE3JH4ERXFJMGNIYQ44TMB6D76EA,5.0,2.0,-3.0,2,1
AEAT4K7ARRZFDL3PZCFGNUKMISPA,3.6667,3.5417,-0.125,3,24
AGFY3BKMAOQUGJWF76IYHSKQUOVA,1.0,4.0,3.0,1,1
AHBETAIXJXT3V37V3CRYRUUU6KGA,5.0,3.5,-1.5,1,4
AFESKOVWZV66UOUMYHV27K73X2DA,5.0,5.0,0.0,1,2
AFDLUY6EHSMO3N4EJFS4C4EK77ZQ,5.0,5.0,0.0,1,3
AEHGHHCUU2NDWFRYQWDIS7452ZMQ,4.0,5.0,1.0,1,1
AELBPG6X3I5MOQDVGOPWBWQ35UZA,5.0,4.6154,-0.3846,3,13
AGS6CDR4VEU4QLQTM3CWZFG7AGFA,3.6667,4.0,0.3333,3,2
AHUKYTPQHAZU4GN2HPBWTG6DVV6Q,5.0,5.0,0.0,1,3
AE7YNBBQM4UXCFWX6FSPKDSNZUXQ,5.0,5.0,0.0,2,2
AEGVAGIQ4IQWFZ72LJ77FMMSQWGA,4.0,5.0,1.0,2,1
AFCGAD7WDUTUNNZDXDDUCZXNCYXQ,5.0,5.0,0.0,1,2
AFP6GKXXVUBNTGWJTE4LLRENNIEA,3.6667,1.0,-2.6667,3,6
AGG6GLLUZFU24ZISTCMPEYUPMCYA,5.0,5.0,0.0,2,1
AGRNR2Y3YUZOSGPESLF2EY3CIEMQ,5.0,5.0,0.0,1,5
AFGUMZLZRA4MPRNYDHS5JDLKQQXA,5.0,5.0,0.0,1,1
AGJOJBCOLFPXOTBH6ES7PZMXNNJQ,1.0,4.0,3.0,1,1
AHDBHA7TP4IY4JZ6MBYPRU2NUOGA,2.4,2.0,-0.4,5,4
AGHV6HDXUVXZAVVPF5HIKB2OU62Q,4.7685,4.8267,0.0582,108,202
AFKC27TPAHLIPNQYJM7DZCHYJKLA,1.0,5.0,4.0,1,1
